,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
93,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,NMEFOSAA,0.0,,
94,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.56,537.0,False,NETFOSAA,0.0,,
95,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.82,537.0,False,PFHXA,0.0,,
96,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,PFDOA,0.0,,
97,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,PFOA,0.0,,
98,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,PFDA,0.0,,
99,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,PFHXS,0.0,,
100,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,PFBS,0.0,,
101,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,PFHPA,0.0,,
102,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,PFNA,0.0,,
103,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,PFTEDA,0.0,,
104,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,PFTRDA,0.0,,
105,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,9CL-PF3ONS,0.0,,
106,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.3,537.0,False,11CL-PF3OUDS,0.0,,
107,F4756-FS,Brunswick NAS,DoD,,,2021-10-20,,,,,,ng/L,drinking water,Maine,,,,1.04,537.0,False,ADONA,0.0,,
108,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,HFPO-DA,0.0,,
109,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFOS,0.0,,
110,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFUNA,0.0,,
111,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,NMEFOSAA,0.0,,
112,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.53,537.0,False,NETFOSAA,0.0,,
113,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.79,537.0,False,PFHXA,0.0,,
114,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFDOA,0.0,,
115,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,True,PFOA,0.701,,
116,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFDA,0.0,,
117,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFHXS,0.0,,
118,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFBS,0.0,,
119,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFHPA,0.0,,
120,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFNA,0.0,,
121,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFTEDA,0.0,,
122,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,PFTRDA,0.0,,
123,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,9CL-PF3ONS,0.0,,
124,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.28,537.0,False,11CL-PF3OUDS,0.0,,
125,F4757-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.02,537.0,False,ADONA,0.0,,
126,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,HFPO-DA,0.0,,
127,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFOS,0.0,,
128,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFUNA,0.0,,
129,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,NMEFOSAA,0.0,,
130,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.45,537.0,False,NETFOSAA,0.0,,
131,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.7,537.0,False,PFHXA,0.0,,
132,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFDOA,0.0,,
133,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFOA,0.0,,
134,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFDA,0.0,,
135,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFHXS,0.0,,
136,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFBS,0.0,,
137,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFHPA,0.0,,
138,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFNA,0.0,,
139,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFTEDA,0.0,,
140,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,PFTRDA,0.0,,
141,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,9CL-PF3ONS,0.0,,
142,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.21,537.0,False,11CL-PF3OUDS,0.0,,
143,F4759-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,0.969,537.0,False,ADONA,0.0,,
144,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,HFPO-DA,0.0,,
145,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,True,PFOS,1.88,,
146,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,PFUNA,0.0,,
147,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,NMEFOSAA,0.0,,
148,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.58,537.0,False,NETFOSAA,0.0,,
149,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.84,537.0,False,PFHXA,0.0,,
150,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,PFDOA,0.0,,
151,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,PFOA,0.0,,
152,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,PFDA,0.0,,
153,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,PFHXS,0.0,,
154,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,True,PFBS,0.913,,
155,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,PFHPA,0.0,,
156,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,PFNA,0.0,,
157,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,PFTEDA,0.0,,
158,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,PFTRDA,0.0,,
159,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,9CL-PF3ONS,0.0,,
160,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.31,537.0,False,11CL-PF3OUDS,0.0,,
161,F4761-FS,Brunswick NAS,DoD,,,2021-10-24,,,,,,ng/L,drinking water,Maine,,,,1.05,537.0,False,ADONA,0.0,,
162,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,HFPO-DA,0.0,,
163,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,True,PFOS,0.678,,
164,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,PFUNA,0.0,,
165,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,NMEFOSAA,0.0,,
166,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.49,537.0,False,NETFOSAA,0.0,,
167,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.74,537.0,True,PFHXA,0.994,,
168,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,PFDOA,0.0,,
169,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,True,PFOA,1.01,,
170,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,PFDA,0.0,,
171,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,PFHXS,0.0,,
172,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,True,PFBS,1.77,,
173,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,PFHPA,0.0,,
174,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,PFNA,0.0,,
175,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,PFTEDA,0.0,,
176,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,PFTRDA,0.0,,
177,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,9CL-PF3ONS,0.0,,
178,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.24,537.0,False,11CL-PF3OUDS,0.0,,
179,F4979-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,0.992,537.0,False,ADONA,0.0,,
180,F4981-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.25,537.0,False,HFPO-DA,0.0,,
181,F4981-FS,Brunswick NAS,DoD,,,2021-10-27,,,,,,ng/L,drinking water,Maine,,,,1.25,537.0,True,PFOS,1.39,,
