,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
30,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOA,0.0,0.0,
31,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOS,0.0,0.0,
32,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFOSA,,0.0,
33,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFNA,0.0,0.0,
34,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,8:2 FTS,,0.0,
35,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDA,0.0,0.0,
36,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFDS,,0.0,
37,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NMEFOSAA,0.0,0.0,
38,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFUNA,0.0,0.0,
39,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NETFOSAA,0.0,0.0,
40,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDOA,0.0,0.0,
41,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTRIA,0.0,0.0,
42,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTEA,0.0,0.0,
43,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 1 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOA+PFOS,0.0,0.0,
44,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFBA,,0.0,
45,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFBS,0.0,0.0,
46,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFPEA,,0.0,
47,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHXA,0.0,0.0,
48,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHXS,0.0,0.0,
49,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHPA,0.0,0.0,
50,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFHPS,,0.0,
51,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,6:2 FTS,,0.0,
52,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOA,0.0,0.0,
53,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOS,0.0,0.0,
54,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFOSA,,0.0,
55,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFNA,0.0,0.0,
56,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,8:2 FTS,,0.0,
57,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDA,0.0,0.0,
58,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFDS,,0.0,
59,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NMEFOSAA,0.0,0.0,
60,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFUNA,0.0,0.0,
61,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NETFOSAA,0.0,0.0,
62,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDOA,0.0,0.0,
63,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTRIA,0.0,0.0,
64,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTEA,0.0,0.0,
65,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 2 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOA+PFOS,0.0,0.0,
66,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFBA,,0.0,
67,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFBS,0.0,0.0,
68,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFPEA,,0.0,
69,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHXA,0.0,0.0,
70,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHXS,0.0,0.0,
71,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHPA,0.0,0.0,
72,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFHPS,,0.0,
73,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,6:2 FTS,,0.0,
74,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOA,0.0,0.0,
75,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOS,0.0,0.0,
76,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFOSA,,0.0,
77,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFNA,0.0,0.0,
78,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,8:2 FTS,,0.0,
79,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDA,0.0,0.0,
80,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFDS,,0.0,
81,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NMEFOSAA,0.0,0.0,
82,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFUNA,0.0,0.0,
83,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NETFOSAA,0.0,0.0,
84,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDOA,0.0,0.0,
85,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTRIA,0.0,0.0,
86,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTEA,0.0,0.0,
87,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 4 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOA+PFOS,0.0,0.0,
88,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFBA,,0.0,
89,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFBS,0.0,0.0,
90,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFPEA,,0.0,
91,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHXA,0.0,0.0,
92,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHXS,0.0,0.0,
93,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHPA,0.0,0.0,
94,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFHPS,,0.0,
95,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,6:2 FTS,,0.0,
96,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOA,0.0,0.0,
97,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOS,0.0,0.0,
98,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFOSA,,0.0,
99,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFNA,0.0,0.0,
100,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,8:2 FTS,,0.0,
101,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDA,0.0,0.0,
102,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFDS,,0.0,
103,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NMEFOSAA,0.0,0.0,
104,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFUNA,0.0,0.0,
105,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NETFOSAA,0.0,0.0,
106,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDOA,0.0,0.0,
107,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTRIA,0.0,0.0,
108,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTEA,0.0,0.0,
109,,"Alamogordo Area Public Drinking Water Systems, Boles Acres treatment unit 5 entry point",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOA+PFOS,0.0,0.0,
110,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFBA,,0.0,
111,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFBS,0.0,0.0,
112,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFPEA,,0.0,
113,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHXA,0.0,0.0,
114,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHXS,0.0,0.0,
115,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFHPA,0.0,0.0,
116,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFHPS,,0.0,
117,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,6:2 FTS,,0.0,
118,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOA,0.0,0.0,
119,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFOS,0.0,0.0,
120,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFOSA,,0.0,
121,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFNA,0.0,0.0,
122,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,8:2 FTS,,0.0,
123,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDA,0.0,0.0,
124,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,,PFDS,,0.0,
125,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NMEFOSAA,0.0,0.0,
126,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFUNA,0.0,0.0,
127,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,NETFOSAA,0.0,0.0,
128,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFDOA,0.0,0.0,
129,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTRIA,0.0,0.0,
130,,"Alamogordo Area Public Drinking Water Systems, Holloman AFB chlorination station EP",NMED,,,2019-03-05,,,,,,ng/L,DW,New Mexico,Alamogordo Area,,,,537 M,False,PFTEA,0.0,0.0,
